Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Derivation and implementation of an algorithm for singular integrals","Computing","","38","3","10.1007/BF02240098","Dr. Franca CaliòDr. Elena Marchetti","1987","http://link.springer.com/article/10.1007/BF02240098","Article"
"Conditionally isotone interval operators","Computing","","39","3","10.1007/BF02309559","Prof. Dr. R. Krawczyk","1987","http://link.springer.com/article/10.1007/BF02309559","Article"
"Research papers in machine learning","Machine Learning","","2","3","10.1007/BF00058678","Pat Langley","1987","http://link.springer.com/article/10.1007/BF00058678","Article"
"News and notes","Machine Learning","","2","3","10.1007/BF00058682","","1987","http://link.springer.com/article/10.1007/BF00058682","Article"
"In this issue ...","Artificial Intelligence Review","","1","2","10.1007/BF00130008","","1987","http://link.springer.com/article/10.1007/BF00130008","Article"
"Grid strategy and high accuracy via defect corrections for the Kreiss-method for stiff boundary value problems","Computing","","38","3","10.1007/BF02240101","Prof. Dr. K. BöhmerDipl.-Math. T. Römer","1987","http://link.springer.com/article/10.1007/BF02240101","Article"
"Call for papers CG International '88 Palexpo Geneva, Switzerland May 24–27, 1988","The Visual Computer","","3","2","10.1007/BF02153669","","1987","http://link.springer.com/article/10.1007/BF02153669","Article"
"Does AI have a methodology which is different from software engineering?","Artificial Intelligence Review","","1","2","10.1007/BF00130012","D. PartridgeY. Wilks","1987","http://link.springer.com/article/10.1007/BF00130012","Article"
"Über die Konvergenzordnung des Intervall-Newton-Verfahrens","Computing","","39","4","10.1007/BF02239978","G. Alefeld","1987","http://link.springer.com/article/10.1007/BF02239978","Article"
"Learning syntax by automata induction","Machine Learning","","2","1","10.1007/BF00058753","Robert C. BerwickSam Pilato","1987","http://link.springer.com/article/10.1007/BF00058753","Article"
"Unification and the computational analysis of arabic","Computers and translation","","2","2 - 3","10.1007/BF02274437","anthony Aristar","1987","http://link.springer.com/article/10.1007/BF02274437","Article"
"Software review","Computers and translation","","2","2 - 3","10.1007/BF02274441","Frederick G. Hensey","1987","http://link.springer.com/article/10.1007/BF02274441","Article"
"Socially useful artificial intelligence","AI & SOCIETY","","1","1","10.1007/BF01905885","Richard Ennals","1987","http://link.springer.com/article/10.1007/BF01905885","Article"
"Review article: Project for integrated development of English-Spanish machine translation","Computers and translation","","2","1","10.1007/BF01540133","William W. Cressey","1987","http://link.springer.com/article/10.1007/BF01540133","Article"
"Machine Learning and Grammar Induction","Machine Learning","","2","1","10.1023/A:1022808826027","Pat Langely","1987","http://link.springer.com/article/10.1023/A%3A1022808826027","Article"
"Lens effect on synthetic image generation based on light particle theory","The Visual Computer","","3","3","10.1007/BF01962893","Yong C. Chen","1987","http://link.springer.com/article/10.1007/BF01962893","Article"
"Software design issues for natural language processing","Computers and translation","","2","4","10.1007/BF01682181","Thomas Loomis","1987","http://link.springer.com/article/10.1007/BF01682181","Article"
