Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Pattern Recognition and Image Analysis","Pattern Recognition and Image Analysis","","16 / 2006 - 32 / 2022","","","","","http://link.springer.com/journal/11493","Journal"
"Artificial Intelligence and Law","Artificial Intelligence and Law","","1 / 1992 - 30 / 2022","","","","","http://link.springer.com/journal/10506","Journal"
"Human-centric Computing and Information Sciences","Human-centric Computing and Information Sciences","","1 / 2011 - 10 / 2020","","","","","http://link.springer.com/journal/13673","Journal"
"Neural Processing Letters","Neural Processing Letters","","1 / 1994 - 54 / 2022","","","","","http://link.springer.com/journal/11063","Journal"
"Pattern Analysis and Applications","Pattern Analysis and Applications","","1 / 1998 - 25 / 2022","","","","","http://link.springer.com/journal/10044","Journal"
"Social Network Analysis and Mining","Social Network Analysis and Mining","","1 / 2011 - 12 / 2022","","","","","http://link.springer.com/journal/13278","Journal"
"Knowledge and Information Systems","Knowledge and Information Systems","","1 / 1999 - 64 / 2022","","","","","http://link.springer.com/journal/10115","Journal"
"Applied Network Science","Applied Network Science","","1 / 2016 - 7 / 2022","","","","","http://link.springer.com/journal/41109","Journal"
"Journal of Internet Services and Applications","Journal of Internet Services and Applications","","1 / 2010 - 12 / 2021","","","","","http://link.springer.com/journal/13174","Journal"
"Journal of Interaction Science","Journal of Interaction Science","","1 / 2013 - 4 / 2016","","","","","http://link.springer.com/journal/40166","Journal"
"Security Informatics","Security Informatics","","1 / 2012 - 7 / 2018","","","","","http://link.springer.com/journal/13388","Journal"
"Annals of Software Engineering","Annals of Software Engineering","","1 / 1995 - 14 / 2002","","","","","http://link.springer.com/journal/10480","Journal"
"Big Data Analytics","Big Data Analytics","","1 / 2016 - 5 / 2020","","","","","http://link.springer.com/journal/41044","Journal"
"Computing","Computing","","1 / 1966 - 104 / 2022","","","","","http://link.springer.com/journal/607","Journal"
"Data Mining and Knowledge Discovery","Data Mining and Knowledge Discovery","","1 / 1997 - 36 / 2022","","","","","http://link.springer.com/journal/10618","Journal"
"International Journal on Software Tools for Technology Transfer","International Journal on Software Tools for Technology Transfer","","1 / 1997 - 24 / 2022","","","","","http://link.springer.com/journal/10009","Journal"
"Digital Society","Digital Society","","1 / 2022","","","","","http://link.springer.com/journal/44206","Journal"
"Journal of Cryptology","Journal of Cryptology","","1 / 1989 - 36 / 2023","","","","","http://link.springer.com/journal/145","Journal"
"Cluster Computing","Cluster Computing","","1 / 1998 - 25 / 2022","","","","","http://link.springer.com/journal/10586","Journal"
"Machine Translation","Machine Translation","","1 / 1986 - 35 / 2021","","","","","http://link.springer.com/journal/10590","Journal"
"Journal of Cloud Computing","Journal of Cloud Computing","","1 / 2012 - 11 / 2022","","","","","http://link.springer.com/journal/13677","Journal"
"Progress in Artificial Intelligence","Progress in Artificial Intelligence","","1 / 2012 - 11 / 2022","","","","","http://link.springer.com/journal/13748","Journal"
"GSTF Journal on Computing (JoC)","GSTF Journal on Computing (JoC)","","3 / 2014 - 5 / 2016","","","","","http://link.springer.com/journal/40601","Journal"
"Frontiers of Information Technology & Electronic Engineering","Frontiers of Information Technology & Electronic Engineering","","11 / 2010 - 23 / 2022","","","","","http://link.springer.com/journal/11714","Journal"
"Software and Systems Modeling","Software and Systems Modeling","","1 / 2002 - 21 / 2022","","","","","http://link.springer.com/journal/10270","Journal"
"Artificial Life and Robotics","Artificial Life and Robotics","","1 / 1997 - 27 / 2022","","","","","http://link.springer.com/journal/10015","Journal"
"Photonic Network Communications","Photonic Network Communications","","1 / 1999 - 44 / 2022","","","","","http://link.springer.com/journal/11107","Journal"
"Network Modeling Analysis in Health Informatics and Bioinformatics","Network Modeling Analysis in Health Informatics and Bioinformatics","","1 / 2012 - 12 / 2023","","","","","http://link.springer.com/journal/13721","Journal"
"Journal of Banking and Financial Technology","Journal of Banking and Financial Technology","","3 / 2019 - 6 / 2022","","","","","http://link.springer.com/journal/42786","Journal"
"Journal of Systems Integration","Journal of Systems Integration","","1 / 1991 - 10 / 2000","","","","","http://link.springer.com/journal/10952","Journal"
"Numerical Algorithms","Numerical Algorithms","","1 / 1991 - 91 / 2022","","","","","http://link.springer.com/journal/11075","Journal"
"Theory of Computing Systems","Theory of Computing Systems","","1 / 1967 - 66 / 2022","","","","","http://link.springer.com/journal/224","Journal"
"Journal of Reliable Intelligent Environments","Journal of Reliable Intelligent Environments","","1 / 2015 - 8 / 2022","","","","","http://link.springer.com/journal/40860","Journal"
"Journal of Intelligent Information Systems","Journal of Intelligent Information Systems","","1 / 1992 - 59 / 2022","","","","","http://link.springer.com/journal/10844","Journal"
"The Visual Computer","The Visual Computer","","1 / 1985 - 38 / 2022","","","","","http://link.springer.com/journal/371","Journal"
"KI - Künstliche Intelligenz","KI - Künstliche Intelligenz","","24 / 2010 - 36 / 2022","","","","","http://link.springer.com/journal/13218","Journal"
"Multimedia Tools and Applications","Multimedia Tools and Applications","","1 / 1995 - 81 / 2022","","","","","http://link.springer.com/journal/11042","Journal"
"Datenbank-Spektrum","Datenbank-Spektrum","","10 / 2010 - 22 / 2022","","","","","http://link.springer.com/journal/13222","Journal"
"International Journal on Digital Libraries","International Journal on Digital Libraries","","1 / 1997 - 23 / 2022","","","","","http://link.springer.com/journal/799","Journal"
"Service Oriented Computing and Applications","Service Oriented Computing and Applications","","1 / 2007 - 16 / 2022","","","","","http://link.springer.com/journal/11761","Journal"
"Software Quality Journal","Software Quality Journal","","1 / 1992 - 30 / 2022","","","","","http://link.springer.com/journal/11219","Journal"
"International Journal of Data Science and Analytics","International Journal of Data Science and Analytics","","1 / 2016 - 14 / 2022","","","","","http://link.springer.com/journal/41060","Journal"
