Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"New Theoretical Directions In Machine Learning","Machine Learning","","2","4","10.1023/A:1022817027844","David Haussler","1988","http://link.springer.com/article/10.1023/A%3A1022817027844","Article"
"Designing deductive databases","Journal of Automated Reasoning","","4","1","10.1007/BF00244512","Paul HelmanRobert Veroff","1988","http://link.springer.com/article/10.1007/BF00244512","Article"
"Editorial","AI & SOCIETY","","2","4","10.1007/BF01891361","Bo Göranzon","1988","http://link.springer.com/article/10.1007/BF01891361","Article"
"Learning from noisy examples","Machine Learning","","2","4","10.1007/BF00116829","Dana AngluinPhilip Laird","1988","http://link.springer.com/article/10.1007/BF00116829","Article"
"Symmetry-seeking models and 3D object reconstruction","International Journal of Computer Vision","","1","3","10.1007/BF00127821","Demetri TerzopoulosAndrew WitkinMichael Kass","1988","http://link.springer.com/article/10.1007/BF00127821","Article"
"Computer Art Forum","The Visual Computer","","4","2","10.1007/BF01905564","","1988","http://link.springer.com/article/10.1007/BF01905564","Article"
"Announcing a new journal","Machine Learning","","2","4","10.1007/BF00116833","","1988","http://link.springer.com/article/10.1007/BF00116833","Article"
"Call for papers","The Visual Computer","","3","5","10.1007/BF01914869","","1988","http://link.springer.com/article/10.1007/BF01914869","Article"
"Data dependencies in database with incomplete information","Journal of Computer Science and Technology","","3","2","10.1007/BF02943338","Yan ZhangJichao He","1988","http://link.springer.com/article/10.1007/BF02943338","Article"
"A syntactic-semantic approach for pattern recognition and knowledge representation","Journal of Computer Science and Technology","","3","3","10.1007/BF02943342","Juwei TaiJue WangXin Chen","1988","http://link.springer.com/article/10.1007/BF02943342","Article"
"A ‘complexity level’ analysis of immediate vision","International Journal of Computer Vision","","1","4","10.1007/BF00133569","John K. Tsotsos","1988","http://link.springer.com/article/10.1007/BF00133569","Article"
"Announcement","International Journal of Computer Vision","","1","4","10.1007/BF00133573","","1988","http://link.springer.com/article/10.1007/BF00133573","Article"
"The closed world: Systems discourse, military strategy and post WWII American historical consciousness","AI & SOCIETY","","2","3","10.1007/BF01908547","Paul N Edwards","1988","http://link.springer.com/article/10.1007/BF01908547","Article"
"The logic of expert judging systems and the rights of the accused","AI & SOCIETY","","2","3","10.1007/BF01908551","Joseph S. Fulda","1988","http://link.springer.com/article/10.1007/BF01908551","Article"
"Credit Assignment in Rule Discovery Systems Based on Genetic Algorithms","Machine Learning","","3","2 - 3","10.1023/A:1022614421909","John J. Grefenstette","1988","http://link.springer.com/article/10.1023/A%3A1022614421909","Article"
"Non-Horn clause logic programming without contrapositives","Journal of Automated Reasoning","","4","3","10.1007/BF00244944","David A. Plaisted","1988","http://link.springer.com/article/10.1007/BF00244944","Article"
"The problem of finding a strategy to control binary paramodulation","Journal of Automated Reasoning","","4","1","10.1007/BF00244514","Larry Wos","1988","http://link.springer.com/article/10.1007/BF00244514","Article"
"Rule following and tacit knowledge","AI & SOCIETY","","2","4","10.1007/BF01891363","Kjell S Johannessen","1988","http://link.springer.com/article/10.1007/BF01891363","Article"
"Closed-form solutions to image flow equations for 3D structure and motion","International Journal of Computer Vision","","1","3","10.1007/BF00127823","Allen M. WaxmanBehrooz Kamgar-ParsiMuralidhara Subbarao","1988","http://link.springer.com/article/10.1007/BF00127823","Article"
"Vectorization for loops with three-forked jumps","Journal of Computer Science and Technology","","3","3","10.1007/BF02943344","Zhihua Fan","1988","http://link.springer.com/article/10.1007/BF02943344","Article"
"GemstoneFire: adaptive dispersive ray tracing of polyhedrons","The Visual Computer","","4","5","10.1007/BF01901281","Ying YuanTosiyasu L. KuniiNaota InamotoLining Sun","1988","http://link.springer.com/article/10.1007/BF01901281","Article"
"And back again","AI & SOCIETY","","2","3","10.1007/BF01908549","David Smith","1988","http://link.springer.com/article/10.1007/BF01908549","Article"
"Humpty dumpty, private languages and logic programmers","AI & SOCIETY","","2","3","10.1007/BF01908553","TJM Bench-Capon","1988","http://link.springer.com/article/10.1007/BF01908553","Article"
"Dynamic animation: Interaction and control","The Visual Computer","","4","6","10.1007/BF01908875","Jane WilhelmsMatthew MooreRobert Skinner","1988","http://link.springer.com/article/10.1007/BF01908875","Article"
"Proving equivalence of different axiomatizations of free groups","Journal of Automated Reasoning","","4","3","10.1007/BF00244946","Deepak KapurHantao Zhang","1988","http://link.springer.com/article/10.1007/BF00244946","Article"
"Book received","Journal of Automated Reasoning","","4","1","10.1007/BF00244516","","1988","http://link.springer.com/article/10.1007/BF00244516","Article"
"Flexible smoothing with periodic cubic splines and fitting with closed curves","Computing","","40","4","10.1007/BF02276913","Prof. Dr. H. SpäthJ. Meier","1988","http://link.springer.com/article/10.1007/BF02276913","Article"
"Engineering as an art","AI & SOCIETY","","2","4","10.1007/BF01891365","HH Rosenbrock","1988","http://link.springer.com/article/10.1007/BF01891365","Article"
"Announcing a new journal","International Journal of Computer Vision","","1","3","10.1007/BF00127825","","1988","http://link.springer.com/article/10.1007/BF00127825","Article"
"Direct methods for recovering motion","International Journal of Computer Vision","","2","1","10.1007/BF00836281","Berthold K. P. HornE. J. Weldon Jr.","1988","http://link.springer.com/article/10.1007/BF00836281","Article"
"A software tool for constructing traditional Chinese medical expert systems","Journal of Computer Science and Technology","","3","3","10.1007/BF02943346","Nengbin WangXiaoqing LiuGuangfu Liu","1988","http://link.springer.com/article/10.1007/BF02943346","Article"
"Expert systems and human knowledge: A view from the sociology of science","AI & SOCIETY","","2","1","10.1007/BF01891440","Brian P. Bloomfield","1988","http://link.springer.com/article/10.1007/BF01891440","Article"
"Chaotic behavior of the transcendental mapping (Z→cosh (Z)+μ)","The Visual Computer","","4","5","10.1007/BF01901279","Clifford A. Pickover","1988","http://link.springer.com/article/10.1007/BF01901279","Article"
"Genetic algorithms in noisy environments","Machine Learning","","3","2 - 3","10.1007/BF00113893","J. Michael FitzpatrickJohn J. Grefenstette","1988","http://link.springer.com/article/10.1007/BF00113893","Article"
"The ALFALFA entomology pest identification system","Journal of Computer Science and Technology","","3","4","10.1007/BF02943350","Jiarong HongUhrik Carl","1988","http://link.springer.com/article/10.1007/BF02943350","Article"
"Computer art forum","The Visual Computer","","4","5","10.1007/BF01901283","Nadia Magnenet Thalmann","1988","http://link.springer.com/article/10.1007/BF01901283","Article"
"News section","AI & SOCIETY","","2","3","10.1007/BF01908555","","1988","http://link.springer.com/article/10.1007/BF01908555","Article"
"Deformable models","The Visual Computer","","4","6","10.1007/BF01908877","Demetri TerzopoulosKurt Fleischer","1988","http://link.springer.com/article/10.1007/BF01908877","Article"
"Genetic Algorithms in Noisy Environments","Machine Learning","","3","2 - 3","10.1023/A:1022654003254","J. Michael FitzpatrickJohn J. Grefenstette","1988","http://link.springer.com/article/10.1023/A%3A1022654003254","Article"
"A simulated annealing approach to the multiconstraint zero-one knapsack problem","Computing","","40","1","10.1007/BF02242185","A. Drexl","1988","http://link.springer.com/article/10.1007/BF02242185","Article"
"On the stability of the one-step exact collocation method for the second kind volterra integral equation with degenerate kernel","Computing","","40","4","10.1007/BF02276915","Maria Rosaria CrisciElvira RussoAntonia Vecchio","1988","http://link.springer.com/article/10.1007/BF02276915","Article"
"Product creation: An appropriate coupling of human and artificial intelligence","AI & SOCIETY","","2","4","10.1007/BF01891367","Tim Smithers","1988","http://link.springer.com/article/10.1007/BF01891367","Article"
"Book review","AI & SOCIETY","","2","4","10.1007/BF01891371","Dr Christopher Moss","1988","http://link.springer.com/article/10.1007/BF01891371","Article"
"The measurement of highlights in color images","International Journal of Computer Vision","","2","1","10.1007/BF00836279","Gudrun J. KlinkerSteven A. ShaferTakeo Kanade","1988","http://link.springer.com/article/10.1007/BF00836279","Article"
"Editorial","AI & SOCIETY","","2","1","10.1007/BF01891438","Karamjit S. Gill","1988","http://link.springer.com/article/10.1007/BF01891438","Article"
"An implementation of the viewing pipeline in GKS-3D","Journal of Computer Science and Technology","","3","3","10.1007/BF02943348","Enhua Wu","1988","http://link.springer.com/article/10.1007/BF02943348","Article"
"The social shaping of technology and work: Human centred CIM systems","AI & SOCIETY","","2","1","10.1007/BF01891442","Felix RaunerLauge RasmussenJ. Martin Corbett","1988","http://link.springer.com/article/10.1007/BF01891442","Article"
"A tale of two classifier systems","Machine Learning","","3","2 - 3","10.1007/BF00113895","George G. RobertsonRick L. Riolo","1988","http://link.springer.com/article/10.1007/BF00113895","Article"
"On the Mathematical Model of Computing Machine","Journal of Computer Science and Technology","","3","4","10.1007/BF02943352","Guoding Hu","1988","http://link.springer.com/article/10.1007/BF02943352","Article"
"Response time","Artificial Intelligence Review","","2","1","10.1007/BF00139622","Y. KodratoffJ. A. Campbell","1988","http://link.springer.com/article/10.1007/BF00139622","Article"
"Computer art form","The Visual Computer","","4","6","10.1007/BF01908879","Nadia Magnenat Thalmann","1988","http://link.springer.com/article/10.1007/BF01908879","Article"
"A knowledge representation and inference system for procedural law","New Generation Computing","","5","4","10.1007/BF03037414","Katsumi NittaJuntaro NagaoTetsuya Mizutori","1988","http://link.springer.com/article/10.1007/BF03037414","Article"
"A relation between Newton and Gauss-Newton steps for singular nonlinear equations","Computing","","40","1","10.1007/BF02242187","Dr. Annegret Hoy","1988","http://link.springer.com/article/10.1007/BF02242187","Article"
"Art with computers: the human spirit and the electronic revolution","The Visual Computer","","4","1","10.1007/BF01901073","Mel Alexenberg","1988","http://link.springer.com/article/10.1007/BF01901073","Article"
"A fixed point multiple shooting method","Computing","","40","1","10.1007/BF02242191","Dr. P. W. Meyer","1988","http://link.springer.com/article/10.1007/BF02242191","Article"
"The construction of cubature formulae for a family of integrals: A bifurcation problem","Computing","","40","4","10.1007/BF02276917","P. VerlindenR. CoolsD. RooseAnn Haegemans","1988","http://link.springer.com/article/10.1007/BF02276917","Article"
"Garbage in, disaster out?","AI & SOCIETY","","2","4","10.1007/BF01891369","David Smith","1988","http://link.springer.com/article/10.1007/BF01891369","Article"
"On the monotonicity of higher-order interval iterations for bounding the inverse matrix","Computing","","40","4","10.1007/BF02276921","Prof. Dr. J. Herzberger","1988","http://link.springer.com/article/10.1007/BF02276921","Article"
"Applications of the 4×4 determinant method and the POLYGON ENGINE","The Visual Computer","","4","4","10.1007/BF01887590","Fujio YamaguchiSusumu TsudaTanio Nagasaki","1988","http://link.springer.com/article/10.1007/BF01887590","Article"
"Learning by Failing to Explain: Using Partial Explanations to Learn in Incomplete or Intractable Domains","Machine Learning","","3","1","10.1023/A:1022685515549","Robert J. Hall","1988","http://link.springer.com/article/10.1023/A%3A1022685515549","Article"
"Editorial","AI & SOCIETY","","2","2","10.1007/BF01891373","Massimo Negrotti","1988","http://link.springer.com/article/10.1007/BF01891373","Article"
"Analogical mechanisms","Artificial Intelligence Review","","2","4","10.1007/BF00138817","Mark Keane","1988","http://link.springer.com/article/10.1007/BF00138817","Article"
"Opening key-note speech","New Generation Computing","","6","2 - 3","10.1007/BF03037131","Andrei P. Ershov","1988","http://link.springer.com/article/10.1007/BF03037131","Article"
"Semantic properties of the root-pattern array","Computers and translation","","3","3 - 4","10.1007/BF02144631","Michal Ephratt","1988","http://link.springer.com/article/10.1007/BF02144631","Article"
"Book review","AI & SOCIETY","","2","1","10.1007/BF01891444","Swasti Mitter","1988","http://link.springer.com/article/10.1007/BF01891444","Article"
"Learning and programming in classifier systems","Machine Learning","","3","2 - 3","10.1007/BF00113897","Richard K. BelewStephanie Forrest","1988","http://link.springer.com/article/10.1007/BF00113897","Article"
"On the equivalence of some models of computation","Journal of Computer Science and Technology","","3","4","10.1007/BF02943354","Shuruen Xu","1988","http://link.springer.com/article/10.1007/BF02943354","Article"
"Knowledge elicitation with multiple experts: considerations and techniques","Artificial Intelligence Review","","2","1","10.1007/BF00139624","K. L. McGrawM. R. Seale","1988","http://link.springer.com/article/10.1007/BF00139624","Article"
"A Tale of Two Classifier Systems","Machine Learning","","3","2 - 3","10.1023/A:1022658204162","George G. RobertsonRick L. Riolo","1988","http://link.springer.com/article/10.1023/A%3A1022658204162","Article"
"Semantic analysis in XTRA, an English — Chinese machine translation system","Computers and translation","","3","2","10.1007/BF02055234","Xiuming Huang","1988","http://link.springer.com/article/10.1007/BF02055234","Article"
"Unification in Boolean rings","Journal of Automated Reasoning","","4","4","10.1007/BF00297246","Ursula MartinTobias Nipkow","1988","http://link.springer.com/article/10.1007/BF00297246","Article"
"The problem of self-analytically choosing the weights","Journal of Automated Reasoning","","4","4","10.1007/BF00297250","Larry Wos","1988","http://link.springer.com/article/10.1007/BF00297250","Article"
"Lambda-hoisting: A transformation technique for fully lazy evaluation of functional programs","New Generation Computing","","5","4","10.1007/BF03037416","Masato Takeichi","1988","http://link.springer.com/article/10.1007/BF03037416","Article"
"Successive overrelaxation method with projection for finite element solutions applied to the Dirichlet problem of the nonlinear elliptic equation Δu-bu2","Computing","","40","1","10.1007/BF02242189","Dr. K. Ishihara","1988","http://link.springer.com/article/10.1007/BF02242189","Article"
"Computer-generated images and traditional printmaking","The Visual Computer","","4","1","10.1007/BF01901075","Isaac Victor Kerlow","1988","http://link.springer.com/article/10.1007/BF01901075","Article"
"An efficient algorithm for the job-shop problem with two jobs","Computing","","40","4","10.1007/BF02276919","P. Brucker","1988","http://link.springer.com/article/10.1007/BF02276919","Article"
"Load balancing strategies for a parallel ray-tracing system based on constant subdivision","The Visual Computer","","4","4","10.1007/BF01887592","Hiroaki KobayashiSatoshi NishimuraHideyuki KubotaTadao NakamuraYoshiharu Shigei","1988","http://link.springer.com/article/10.1007/BF01887592","Article"
"Artificial intelligence: A contribution to systems theories of sociology","AI & SOCIETY","","2","2","10.1007/BF01891375","Achille Ardigo","1988","http://link.springer.com/article/10.1007/BF01891375","Article"
"The debt of artificial intelligence to John von Neumann","Artificial Intelligence Review","","2","4","10.1007/BF00138819","Nicholas V. Findler","1988","http://link.springer.com/article/10.1007/BF00138819","Article"
"The construction of symmetric cubature formulas for the square and the triangle","Computing","","40","3","10.1007/BF02251251","Karin Gatermann","1988","http://link.springer.com/article/10.1007/BF02251251","Article"
"A self-applicable partial evaluator and its use in incremental compilation","New Generation Computing","","6","2 - 3","10.1007/BF03037133","Hiroshi FujitaKoichi Furukawa","1988","http://link.springer.com/article/10.1007/BF03037133","Article"
"Publisher's announcement","Computers and translation","","3","3 - 4","10.1007/BF02144629","","1988","http://link.springer.com/article/10.1007/BF02144629","Article"
"Book reviews","Computers and translation","","3","3 - 4","10.1007/BF02144633","Glyn MorrillJohn S. WhiteChristoph ZähnerGraham Russell","1988","http://link.springer.com/article/10.1007/BF02144633","Article"
"News and notes","Machine Learning","","3","2 - 3","10.1007/BF00113899","","1988","http://link.springer.com/article/10.1007/BF00113899","Article"
"CQAES, a Chinese question answer experimental system","Journal of Computer Science and Technology","","3","4","10.1007/BF02943356","Yin FengKaizhu WangYadong ChangZhongrong Li","1988","http://link.springer.com/article/10.1007/BF02943356","Article"
"Genetic Algorithms and Machine Learning","Machine Learning","","3","2 - 3","10.1023/A:1022602019183","David E. GoldbergJohn H. Holland","1988","http://link.springer.com/article/10.1023/A%3A1022602019183","Article"
"The trouble with AI","Artificial Intelligence Review","","2","1","10.1007/BF00139626","R. Forsyth","1988","http://link.springer.com/article/10.1007/BF00139626","Article"
"Learning with Genetic Algorithms: An Overview","Machine Learning","","3","2 - 3","10.1023/A:1022606120092","Kenneth de Jong","1988","http://link.springer.com/article/10.1023/A%3A1022606120092","Article"
"Book Reviews","Computers and translation","","3","2","10.1007/BF02055236","Rudi GebruersMuriel VasconcellosMargaret KingPeter LauAnnely Rothkegel","1988","http://link.springer.com/article/10.1007/BF02055236","Article"
"Book reviews","Computers and translation","","3","2","10.1007/BF02055240","Glyn MorrillPaul BennettPeter LauGeorge DunbarLee FedderRobert E. FrederkingDanny JonesJohn S. WhiteChristoph ZähnerChristoph ZähnerGraham Russell","1988","http://link.springer.com/article/10.1007/BF02055240","Article"
"A new reduction rule for the connection graph proof procedure","Journal of Automated Reasoning","","4","4","10.1007/BF00297248","Klaus Heje Munch","1988","http://link.springer.com/article/10.1007/BF00297248","Article"
"Cybernetic jewelry: ornament for the information age","The Visual Computer","","4","1","10.1007/BF01901077","Vernon Reed","1988","http://link.springer.com/article/10.1007/BF01901077","Article"
"Events","The Visual Computer","","4","1","10.1007/BF01901081","","1988","http://link.springer.com/article/10.1007/BF01901081","Article"
"The Mona Lisa identification: evidence from a computer analysis","The Visual Computer","","4","4","10.1007/BF01887594","Lillian Feldman Schwartz","1988","http://link.springer.com/article/10.1007/BF01887594","Article"
"Machine intelligence and the long-term future of the human species","AI & SOCIETY","","2","2","10.1007/BF01891377","Tom Stonier","1988","http://link.springer.com/article/10.1007/BF01891377","Article"
"On multivariate interpolation by generalized polynomials on subsets of grids","Computing","","40","3","10.1007/BF02251249","G. Mühlbach","1988","http://link.springer.com/article/10.1007/BF02251249","Article"
"Biological and artificial intelligence","AI & SOCIETY","","2","2","10.1007/BF01891381","Alberto Oliverio","1988","http://link.springer.com/article/10.1007/BF01891381","Article"
"A review of machine learning at AAAI-87","Machine Learning","","3","1","10.1007/BF00115011","Russell GreinerBernard SilverSue BeckerMichael Grüninger","1988","http://link.springer.com/article/10.1007/BF00115011","Article"
"A type insensitive code for delay differential equations basing on adaptive and explicit Runge-Kutta interpolation methods","Computing","","40","3","10.1007/BF02251253","R. WeinerK. Strehmel","1988","http://link.springer.com/article/10.1007/BF02251253","Article"
"Classifier Systems that Learn Internal World Models","Machine Learning","","3","2 - 3","10.1023/A:1022610321001","Lashon B. Booker","1988","http://link.springer.com/article/10.1023/A%3A1022610321001","Article"
"Unfolding rules for GHC programs","New Generation Computing","","6","2 - 3","10.1007/BF03037135","Koichi FurukawaAkira OkumuraMasaki Murakami","1988","http://link.springer.com/article/10.1007/BF03037135","Article"
"A framework for object recognition in a visually complex environment and its application to locating address blocks on mail pieces","International Journal of Computer Vision","","2","2","10.1007/BF00133697","Ching-Huei WangSargur N. Srihari","1988","http://link.springer.com/article/10.1007/BF00133697","Article"
"The addition of bounded quantification and partial functions to a computational logic and its theorem prover","Journal of Automated Reasoning","","4","2","10.1007/BF00244392","Robert S. BoyerJ Strother Moore","1988","http://link.springer.com/article/10.1007/BF00244392","Article"
"Criteria for Polynomial-Time (Conceptual) Clustering","Machine Learning","","2","4","10.1023/A:1022825229661","Leonard PittRobert E. Reinke","1988","http://link.springer.com/article/10.1023/A%3A1022825229661","Article"
"In this issue...","Artificial Intelligence Review","","2","3","10.1007/BF00159141","","1988","http://link.springer.com/article/10.1007/BF00159141","Article"
"A Review of Machine Learning at AAAI-87","Machine Learning","","3","1","10.1023/A:1022637632387","Russell GreinerBernard SilverSue BeckerMichael Grüninger","1988","http://link.springer.com/article/10.1023/A%3A1022637632387","Article"
"Semantic properties of the root-pattern array","Computers and translation","","3","2","10.1007/BF02055238","Michal Ephratt","1988","http://link.springer.com/article/10.1007/BF02055238","Article"
"Hidden-surface removal in polyhedral cross-sections","The Visual Computer","","3","6","10.1007/BF01901191","Peter Egyed","1988","http://link.springer.com/article/10.1007/BF01901191","Article"
"Human body animation: a survey","The Visual Computer","","3","5","10.1007/BF01914860","D. TostX. Pueyo","1988","http://link.springer.com/article/10.1007/BF01914860","Article"
"The Mona Lisa identification: Evidence from a computer analysis","The Visual Computer","","4","1","10.1007/BF01901079","Lillian F. Feldmann Schwartz","1988","http://link.springer.com/article/10.1007/BF01901079","Article"
"Events","The Visual Computer","","4","4","10.1007/BF01887596","","1988","http://link.springer.com/article/10.1007/BF01887596","Article"
"News and Notes","Machine Learning","","2","4","10.1023/A:1022877313732","","1988","http://link.springer.com/article/10.1023/A%3A1022877313732","Article"
"ITS: ‘Invisible tutorial systems’?","AI & SOCIETY","","2","2","10.1007/BF01891379","David Smith","1988","http://link.springer.com/article/10.1007/BF01891379","Article"
"Learning to predict by the methods of temporal differences","Machine Learning","","3","1","10.1007/BF00115009","Richard S. Sutton","1988","http://link.springer.com/article/10.1007/BF00115009","Article"
"Book reviews","AI & SOCIETY","","2","2","10.1007/BF01891383","Steve TorranceUrsula HuwsKaramjit S. Gill","1988","http://link.springer.com/article/10.1007/BF01891383","Article"
"Error-bounds for zeroes of polynomials using complex circular arithmetic","Computing","","40","3","10.1007/BF02251255","A. FrommerW. Straub","1988","http://link.springer.com/article/10.1007/BF02251255","Article"
"Partial evaluation with inference rules","New Generation Computing","","6","2 - 3","10.1007/BF03037137","Laurent Hascoët","1988","http://link.springer.com/article/10.1007/BF03037137","Article"
"Shape from patterns: Regularization","International Journal of Computer Vision","","2","2","10.1007/BF00133699","John AloimonosMichael Swain","1988","http://link.springer.com/article/10.1007/BF00133699","Article"
"Competitive partial evaluation","New Generation Computing","","6","2 - 3","10.1007/BF03037141","Akikazu TakeuchiHiroshi Fujita","1988","http://link.springer.com/article/10.1007/BF03037141","Article"
"An introduction to learning","Artificial Intelligence Review","","2","2","10.1007/BF00140398","D. PartridgeK. Paap","1988","http://link.springer.com/article/10.1007/BF00140398","Article"
"First-order modal tableaux","Journal of Automated Reasoning","","4","2","10.1007/BF00244394","Melvin Fitting","1988","http://link.springer.com/article/10.1007/BF00244394","Article"
"Onbeing there: why simulated reality is better than the real thing","Artificial Intelligence Review","","2","3","10.1007/BF00159143","D. ConnahM. ShielsP. Wavish","1988","http://link.springer.com/article/10.1007/BF00159143","Article"
"Computational geometry","The Visual Computer","","3","6","10.1007/BF01901189","Godfried T. Toussaint","1988","http://link.springer.com/article/10.1007/BF01901189","Article"
"Solving visibility and separability problems on a mesh-of-processors","The Visual Computer","","3","6","10.1007/BF01901193","Frank Dehne","1988","http://link.springer.com/article/10.1007/BF01901193","Article"
"Professionalism and AI","Artificial Intelligence Review","","2","2","10.1007/BF00140401","B. Whitby","1988","http://link.springer.com/article/10.1007/BF00140401","Article"
"Two algorithms for taking advantage of temporal coherence in ray tracing","The Visual Computer","","4","3","10.1007/BF01908895","Sig Badt Jr.","1988","http://link.springer.com/article/10.1007/BF01908895","Article"
"On a finite element method for the equations of one-dimensional nonlinear thermoviscoelasticity","Computing","","40","2","10.1007/BF02247940","S. Jiang","1988","http://link.springer.com/article/10.1007/BF02247940","Article"
"Queries and Concept Learning","Machine Learning","","2","4","10.1023/A:1022821128753","Dana Angluin","1988","http://link.springer.com/article/10.1023/A%3A1022821128753","Article"
"The design and implementation of a very fast experimental pipelining computer","Journal of Computer Science and Technology","","3","1","10.1007/BF02943327","Qi LinPeisu Xia","1988","http://link.springer.com/article/10.1007/BF02943327","Article"
"Animation of a B-Spline figure","The Visual Computer","","3","5","10.1007/BF01914862","Monique NahasHerve HuitricMichel Saintourens","1988","http://link.springer.com/article/10.1007/BF01914862","Article"
"Systems programming in the functional language FP","Journal of Computer Science and Technology","","3","1","10.1007/BF02943331","Lingzi JinHong Zhu","1988","http://link.springer.com/article/10.1007/BF02943331","Article"
"Learning to Predict by the Methods of Temporal Differences","Machine Learning","","3","1","10.1023/A:1022633531479","Richard S. Sutton","1988","http://link.springer.com/article/10.1023/A%3A1022633531479","Article"
"Learning Quickly When Irrelevant Attributes Abound: A New Linear-Threshold Algorithm","Machine Learning","","2","4","10.1023/A:1022869011914","Nick Littlestone","1988","http://link.springer.com/article/10.1023/A%3A1022869011914","Article"
"Partial evaluation of metaprograms in a “multiple worlds” logic language","New Generation Computing","","6","2 - 3","10.1007/BF03037139","Giorgio LeviGiuseppe Sardu","1988","http://link.springer.com/article/10.1007/BF03037139","Article"
"Challenging problems in partial evaluation and mixed computation","New Generation Computing","","6","2 - 3","10.1007/BF03037143","Neil D. Jones","1988","http://link.springer.com/article/10.1007/BF03037143","Article"
"A new beginning","New Generation Computing","","6","1","10.1007/BF03037501","Kazuhiro Fuchi","1988","http://link.springer.com/article/10.1007/BF03037501","Article"
"Automated proofs of Löb's theorem and Gödel's two incompletensess theorems","Journal of Automated Reasoning","","4","2","10.1007/BF00244396","Art Quaife","1988","http://link.springer.com/article/10.1007/BF00244396","Article"
"Intelligence and desire in animals, men and robots","Artificial Intelligence Review","","2","3","10.1007/BF00159145","G. Langford","1988","http://link.springer.com/article/10.1007/BF00159145","Article"
"Fast algorithms for computing the diameter of a finite planar set","The Visual Computer","","3","6","10.1007/BF01901195","Binay K. BhattacharyaGodfried T. Toussaint","1988","http://link.springer.com/article/10.1007/BF01901195","Article"
"Symmetry, beauty and chaos in Chebyshev's paradise","The Visual Computer","","4","3","10.1007/BF01908897","Clifford A. Pickover","1988","http://link.springer.com/article/10.1007/BF01908897","Article"
"Another step forward in searching for cubature formulae with a minimal number of knots for the square","Computing","","40","2","10.1007/BF02247942","R. CoolsAnn Haegemans","1988","http://link.springer.com/article/10.1007/BF02247942","Article"
"Reconvergent-fanout-oriented testability measure","Journal of Computer Science and Technology","","3","1","10.1007/BF02943329","Jianchao WangDaozheng Wei","1988","http://link.springer.com/article/10.1007/BF02943329","Article"
"Abstract muscle action procedures for human face animation","The Visual Computer","","3","5","10.1007/BF01914864","N. Magnenat-ThalmannE. PrimeauD. Thalmann","1988","http://link.springer.com/article/10.1007/BF01914864","Article"
"On the condition for FSM being a scrambler","Journal of Computer Science and Technology","","3","1","10.1007/BF02943333","Feng Bao","1988","http://link.springer.com/article/10.1007/BF02943333","Article"
"Editorial","AI & SOCIETY","","2","3","10.1007/BF01908542","Karamjit S. Gill","1988","http://link.springer.com/article/10.1007/BF01908542","Article"
"Computer art forum","The Visual Computer","","4","3","10.1007/BF01908900","Nadia Magnenat-Thatmann","1988","http://link.springer.com/article/10.1007/BF01908900","Article"
"Annotated bibliography on partial evaluation and mixed computation","New Generation Computing","","6","2 - 3","10.1007/BF03037145","","1988","http://link.springer.com/article/10.1007/BF03037145","Article"
"Join strategies using data space partitioning","New Generation Computing","","6","1","10.1007/BF03037503","Esen A. OzkarahanCem H. Bozsahin","1988","http://link.springer.com/article/10.1007/BF03037503","Article"
"The treatment of complex English nominalizations in machine translation","Computers and translation","","3","1","10.1007/BF02057966","Harold SomersHideki HirakawaSeiji MiikeShinya Amano","1988","http://link.springer.com/article/10.1007/BF02057966","Article"
"Errata","Journal of Automated Reasoning","","4","2","10.1007/BF00244398","","1988","http://link.springer.com/article/10.1007/BF00244398","Article"
"Computer processing of Chinese & Oriental languages","Computers and translation","","3","1","10.1007/BF02057970","Koichi Takeda","1988","http://link.springer.com/article/10.1007/BF02057970","Article"
"Fodor and Pylyshyn on connectionism: an extended review and brief critique","Artificial Intelligence Review","","2","3","10.1007/BF00159147","A. Narayanan","1988","http://link.springer.com/article/10.1007/BF00159147","Article"
"Table of Contents: Volume 1 and 2","Machine Learning","","2","4","10.1023/A:1022829430570","","1988","http://link.springer.com/article/10.1023/A%3A1022829430570","Article"
"Events","The Visual Computer","","3","6","10.1007/BF01901197","","1988","http://link.springer.com/article/10.1007/BF01901197","Article"
"An approach for the integration of general purpose graphics systems and window management","The Visual Computer","","4","3","10.1007/BF01908899","G. Lux-MüldersW. HübnerM. MuthU. BrandT. Nötling","1988","http://link.springer.com/article/10.1007/BF01908899","Article"
"New theoretical directions in machine learning","Machine Learning","","2","4","10.1007/BF00116826","David Haussler","1988","http://link.springer.com/article/10.1007/BF00116826","Article"
"An efficient raster evaluation method for univariate polynomials","Computing","","40","2","10.1007/BF02247944","Dr. rer. nat. W. Volk","1988","http://link.springer.com/article/10.1007/BF02247944","Article"
"Visual interaction using an iconic system","The Visual Computer","","4","2","10.1007/BF01905561","Mohammed ErradiClaude Frasson","1988","http://link.springer.com/article/10.1007/BF01905561","Article"
"Criteria for polynomial-time (conceptual) clustering","Machine Learning","","2","4","10.1007/BF00116830","Leonard PittRobert E. Reinke","1988","http://link.springer.com/article/10.1007/BF00116830","Article"
